workload,seed,arm,metric,value
AliStorage2019,11,no_one_rtt,completion_span_us,20053.444
AliStorage2019,11,no_one_rtt,grant_binding_rate_changes,2.0
AliStorage2019,11,no_one_rtt,grant_binding_updates,77.0
AliStorage2019,11,no_one_rtt,grant_bytes_sent,516248.0
AliStorage2019,11,no_one_rtt,grant_event_rate_changes,1606.0
AliStorage2019,11,no_one_rtt,grants_received,5492.0
AliStorage2019,11,no_one_rtt,grants_sent,5492.0
AliStorage2019,11,no_one_rtt,gt_1MB_fct_us_mean,243.75845033112583
AliStorage2019,11,no_one_rtt,gt_1MB_fct_us_p95,507.6465
AliStorage2019,11,no_one_rtt,gt_1MB_fct_us_p99,631.0195
AliStorage2019,11,no_one_rtt,gt_1MB_flow_count,151.0
AliStorage2019,11,no_one_rtt,gt_1MB_slowdown_mean,1.765610508367849
AliStorage2019,11,no_one_rtt,gt_1MB_slowdown_p95,3.574860065588905
AliStorage2019,11,no_one_rtt,gt_1MB_slowdown_p99,4.222681421351208
AliStorage2019,11,no_one_rtt,guard_ack_interval_packets,8.0
AliStorage2019,11,no_one_rtt,guard_adaptive_grant_updates,0.0
AliStorage2019,11,no_one_rtt,guard_fixed_window,1.0
AliStorage2019,11,no_one_rtt,guard_grant_refresh_bdps,1.0
AliStorage2019,11,no_one_rtt,guard_long_acks_suppressed,368656.0
AliStorage2019,11,no_one_rtt,guard_min_share_fraction,0.0
AliStorage2019,11,no_one_rtt,guard_one_rtt_acks_suppressed,0.0
AliStorage2019,11,no_one_rtt,guard_one_rtt_bypass_enabled,0.0
AliStorage2019,11,no_one_rtt,guard_one_rtt_bypass_feedbacks,0.0
AliStorage2019,11,no_one_rtt,guard_one_rtt_bypass_flows,0.0
AliStorage2019,11,no_one_rtt,guard_rebalance_events,0.0
AliStorage2019,11,no_one_rtt,guard_remaining_aware,1.0
AliStorage2019,11,no_one_rtt,guard_remaining_exponent,1.0
AliStorage2019,11,no_one_rtt,guard_remaining_refresh_events,3942.0
AliStorage2019,11,no_one_rtt,guard_sender_srpt_enabled,1.0
AliStorage2019,11,no_one_rtt,guard_sender_srpt_forced_rr,76.0
AliStorage2019,11,no_one_rtt,guard_sender_srpt_non_rr,28490.0
AliStorage2019,11,no_one_rtt,guard_sender_srpt_selections,435617.0
AliStorage2019,11,no_one_rtt,guard_srpt_quantum_packets,64.0
AliStorage2019,11,no_one_rtt,guard_tail_bypass_bdps,8.0
AliStorage2019,11,no_one_rtt,guard_tail_bypass_enabled,1.0
AliStorage2019,11,no_one_rtt,guard_tail_bypass_feedbacks,24903.0
AliStorage2019,11,no_one_rtt,guard_tail_bypass_flows,593.0
AliStorage2019,11,no_one_rtt,hpcc_actual_rate_changes,209.0
AliStorage2019,11,no_one_rtt,hpcc_fast_computations,0.0
AliStorage2019,11,no_one_rtt,hpcc_feedback_updates,12010.0
AliStorage2019,11,no_one_rtt,hpcc_full_computations,718.0
AliStorage2019,11,no_one_rtt,hpcc_rate_updates_applied,718.0
AliStorage2019,11,no_one_rtt,hpcc_valid_feedback,5757.0
AliStorage2019,11,no_one_rtt,int_hops_after_strip,74748.0
AliStorage2019,11,no_one_rtt,int_hops_before_strip,141709.0
AliStorage2019,11,no_one_rtt,int_records_stripped,66961.0
AliStorage2019,11,no_one_rtt,irn_nacks_generated,0.0
AliStorage2019,11,no_one_rtt,irn_nacks_received,0.0
AliStorage2019,11,no_one_rtt,irn_retransmit_bytes,0.0
AliStorage2019,11,no_one_rtt,irn_retransmit_packets,0.0
AliStorage2019,11,no_one_rtt,le_8KB_fct_us_mean,6.82355244650606
AliStorage2019,11,no_one_rtt,le_8KB_fct_us_p95,9.118
AliStorage2019,11,no_one_rtt,le_8KB_fct_us_p99,9.386
AliStorage2019,11,no_one_rtt,le_8KB_flow_count,6683.0
AliStorage2019,11,no_one_rtt,le_8KB_slowdown_mean,1.0086023701481635
AliStorage2019,11,no_one_rtt,le_8KB_slowdown_p95,1.0316649703694747
AliStorage2019,11,no_one_rtt,le_8KB_slowdown_p99,1.0681097775015664
AliStorage2019,11,no_one_rtt,long_to_small_slowdown_mean_ratio,1.7505516154086385
AliStorage2019,11,no_one_rtt,max_active_flows,4.0
AliStorage2019,11,no_one_rtt,overall_fct_us_mean,12.329148205286435
AliStorage2019,11,no_one_rtt,overall_fct_us_p95,15.60639999999999
AliStorage2019,11,no_one_rtt,overall_fct_us_p99,176.91156000000092
AliStorage2019,11,no_one_rtt,overall_flow_count,9723.0
AliStorage2019,11,no_one_rtt,overall_slowdown_mean,1.0346730081209485
AliStorage2019,11,no_one_rtt,overall_slowdown_p95,1.1087532106961289
AliStorage2019,11,no_one_rtt,overall_slowdown_p99,1.6123246985658937
AliStorage2019,11,no_one_rtt,pfc_pause_events,0.0
AliStorage2019,11,no_one_rtt,pfc_resume_events,0.0
AliStorage2019,11,no_one_rtt,proactive_releases,593.0
AliStorage2019,11,no_one_rtt,queue_bytes_max,427280.0
AliStorage2019,11,no_one_rtt,queue_bytes_mean,3239.492
AliStorage2019,11,no_one_rtt,queue_bytes_p95,1090.0
AliStorage2019,11,no_one_rtt,queue_bytes_p99,118810.0
AliStorage2019,11,no_one_rtt,queue_sample_count,400020.0
AliStorage2019,11,no_one_rtt,reactive_binding_rate_changes,194.0
AliStorage2019,11,no_one_rtt,reactive_binding_updates,194.0
AliStorage2019,11,no_one_rtt,recovery_nacks_generated,0.0
AliStorage2019,11,no_one_rtt,recovery_nacks_received,0.0
AliStorage2019,11,no_one_rtt,registrations,593.0
AliStorage2019,11,no_one_rtt,selected_registrations,593.0
AliStorage2019,11,no_one_rtt,tie_binding_rate_changes,13.0
AliStorage2019,11,no_one_rtt,tie_binding_updates,447.0
AliStorage2019,11,no_one_rtt,timeout_recoveries,0.0
AliStorage2019,11,no_tail,1BDP_to_1MB_fct_us_mean,58.484003448275864
AliStorage2019,11,no_tail,1BDP_to_1MB_fct_us_p95,208.7890500000001
AliStorage2019,11,no_tail,1BDP_to_1MB_fct_us_p99,361.98505000000006
AliStorage2019,11,no_tail,1BDP_to_1MB_flow_count,290.0
AliStorage2019,11,no_tail,1BDP_to_1MB_slowdown_mean,1.4765093398994908
AliStorage2019,11,no_tail,1BDP_to_1MB_slowdown_p95,2.742478610427928
AliStorage2019,11,no_tail,1BDP_to_1MB_slowdown_p99,6.259179479836336
AliStorage2019,11,no_tail,8KB_to_1BDP_fct_us_mean,8.86718237783763
AliStorage2019,11,no_tail,8KB_to_1BDP_fct_us_p95,14.4297
AliStorage2019,11,no_tail,8KB_to_1BDP_fct_us_p99,17.52974
AliStorage2019,11,no_tail,8KB_to_1BDP_flow_count,2599.0
AliStorage2019,11,no_tail,8KB_to_1BDP_slowdown_mean,1.030757642064187
AliStorage2019,11,no_tail,8KB_to_1BDP_slowdown_p95,1.122559674085811
AliStorage2019,11,no_tail,8KB_to_1BDP_slowdown_p99,1.296176780113093
AliStorage2019,11,no_tail,aggregate_goodput_gbps,171.8319123637815
AliStorage2019,11,no_tail,completion_releases,1.0
AliStorage2019,11,no_tail,completion_span_us,20053.444
AliStorage2019,11,no_tail,grant_binding_rate_changes,20.0
AliStorage2019,11,no_tail,grant_binding_updates,250.0
AliStorage2019,11,no_tail,grant_bytes_sent,520478.0
AliStorage2019,11,no_tail,grant_event_rate_changes,1552.0
AliStorage2019,11,no_tail,grants_received,5537.0
AliStorage2019,11,no_tail,grants_sent,5537.0
AliStorage2019,11,no_tail,gt_1MB_fct_us_mean,247.20418543046358
AliStorage2019,11,no_tail,gt_1MB_fct_us_p95,524.9415
AliStorage2019,11,no_tail,gt_1MB_fct_us_p99,611.279
AliStorage2019,11,no_tail,gt_1MB_flow_count,151.0
AliStorage2019,11,no_tail,gt_1MB_slowdown_mean,1.7932248944906106
AliStorage2019,11,no_tail,gt_1MB_slowdown_p95,3.513389982266994
AliStorage2019,11,no_tail,gt_1MB_slowdown_p99,4.555200700153724
AliStorage2019,11,no_tail,guard_ack_interval_packets,8.0
AliStorage2019,11,no_tail,guard_adaptive_grant_updates,0.0
AliStorage2019,11,no_tail,guard_fixed_window,1.0
AliStorage2019,11,no_tail,guard_grant_refresh_bdps,1.0
AliStorage2019,11,no_tail,guard_long_acks_suppressed,299146.0
AliStorage2019,11,no_tail,guard_min_share_fraction,0.0
AliStorage2019,11,no_tail,guard_one_rtt_acks_suppressed,83733.0
AliStorage2019,11,no_tail,guard_one_rtt_bypass_enabled,1.0
AliStorage2019,11,no_tail,guard_one_rtt_bypass_feedbacks,9130.0
AliStorage2019,11,no_tail,guard_one_rtt_bypass_flows,9130.0
AliStorage2019,11,no_tail,guard_rebalance_events,0.0
AliStorage2019,11,no_tail,guard_remaining_aware,1.0
AliStorage2019,11,no_tail,guard_remaining_exponent,1.0
AliStorage2019,11,no_tail,guard_remaining_refresh_events,3947.0
AliStorage2019,11,no_tail,guard_sender_srpt_enabled,1.0
AliStorage2019,11,no_tail,guard_sender_srpt_forced_rr,68.0
AliStorage2019,11,no_tail,guard_sender_srpt_non_rr,28321.0
AliStorage2019,11,no_tail,guard_sender_srpt_selections,435617.0
AliStorage2019,11,no_tail,guard_srpt_quantum_packets,64.0
AliStorage2019,11,no_tail,guard_tail_bypass_bdps,8.0
AliStorage2019,11,no_tail,guard_tail_bypass_enabled,0.0
AliStorage2019,11,no_tail,guard_tail_bypass_feedbacks,0.0
AliStorage2019,11,no_tail,guard_tail_bypass_flows,0.0
AliStorage2019,11,no_tail,hpcc_actual_rate_changes,761.0
AliStorage2019,11,no_tail,hpcc_fast_computations,0.0
AliStorage2019,11,no_tail,hpcc_feedback_updates,6039.0
AliStorage2019,11,no_tail,hpcc_full_computations,2137.0
AliStorage2019,11,no_tail,hpcc_rate_updates_applied,2137.0
AliStorage2019,11,no_tail,hpcc_valid_feedback,2389.0
AliStorage2019,11,no_tail,int_hops_after_strip,58126.0
AliStorage2019,11,no_tail,int_hops_before_strip,110864.0
AliStorage2019,11,no_tail,int_records_stripped,52738.0
AliStorage2019,11,no_tail,irn_nacks_generated,0.0
AliStorage2019,11,no_tail,irn_nacks_received,0.0
AliStorage2019,11,no_tail,irn_retransmit_bytes,0.0
AliStorage2019,11,no_tail,irn_retransmit_packets,0.0
AliStorage2019,11,no_tail,le_8KB_fct_us_mean,6.822963190184049
AliStorage2019,11,no_tail,le_8KB_fct_us_p95,9.121
AliStorage2019,11,no_tail,le_8KB_fct_us_p99,9.38936
AliStorage2019,11,no_tail,le_8KB_flow_count,6683.0
AliStorage2019,11,no_tail,le_8KB_slowdown_mean,1.0085497163614623
AliStorage2019,11,no_tail,le_8KB_slowdown_p95,1.0315662006890325
AliStorage2019,11,no_tail,le_8KB_slowdown_p99,1.0673842850277497
AliStorage2019,11,no_tail,long_to_small_slowdown_mean_ratio,1.778023299595002
AliStorage2019,11,no_tail,max_active_flows,4.0
AliStorage2019,11,no_tail,overall_fct_us_mean,12.643408721587987
AliStorage2019,11,no_tail,overall_fct_us_p95,15.68189999999997
AliStorage2019,11,no_tail,overall_fct_us_p99,186.67552000000032
AliStorage2019,11,no_tail,overall_flow_count,9723.0
AliStorage2019,11,no_tail,overall_slowdown_mean,1.0406295931098848
AliStorage2019,11,no_tail,overall_slowdown_p95,1.1094072067322542
AliStorage2019,11,no_tail,overall_slowdown_p99,1.7344295216462153
AliStorage2019,11,no_tail,pfc_pause_events,0.0
AliStorage2019,11,no_tail,pfc_resume_events,0.0
AliStorage2019,11,no_tail,proactive_releases,592.0
AliStorage2019,11,no_tail,queue_bytes_max,407660.0
AliStorage2019,11,no_tail,queue_bytes_mean,3145.251
AliStorage2019,11,no_tail,queue_bytes_p95,1090.0
AliStorage2019,11,no_tail,queue_bytes_p99,115540.0
AliStorage2019,11,no_tail,queue_sample_count,400020.0
AliStorage2019,11,no_tail,reactive_binding_rate_changes,700.0
AliStorage2019,11,no_tail,reactive_binding_updates,700.0
AliStorage2019,11,no_tail,recovery_nacks_generated,0.0
AliStorage2019,11,no_tail,recovery_nacks_received,0.0
AliStorage2019,11,no_tail,registrations,593.0
AliStorage2019,11,no_tail,selected_registrations,593.0
AliStorage2019,11,no_tail,tie_binding_rate_changes,41.0
AliStorage2019,11,no_tail,tie_binding_updates,1187.0
AliStorage2019,11,no_tail,timeout_recoveries,0.0
AliStorage2019,11,no_remaining,1BDP_to_1MB_fct_us_mean,51.17715862068965
AliStorage2019,11,no_remaining,1BDP_to_1MB_fct_us_p95,154.05260000000013
AliStorage2019,11,no_remaining,1BDP_to_1MB_fct_us_p99,293.46923000000004
AliStorage2019,11,no_remaining,1BDP_to_1MB_flow_count,290.0
AliStorage2019,11,no_remaining,1BDP_to_1MB_slowdown_mean,1.3309615554609493
AliStorage2019,11,no_remaining,1BDP_to_1MB_slowdown_p95,2.26129470395165
AliStorage2019,11,no_remaining,1BDP_to_1MB_slowdown_p99,3.2592865733582825
AliStorage2019,11,no_remaining,8KB_to_1BDP_fct_us_mean,8.875054636398614
AliStorage2019,11,no_remaining,8KB_to_1BDP_fct_us_p95,14.5078
AliStorage2019,11,no_remaining,8KB_to_1BDP_fct_us_p99,17.570879999999995
AliStorage2019,11,no_remaining,8KB_to_1BDP_flow_count,2599.0
AliStorage2019,11,no_remaining,8KB_to_1BDP_slowdown_mean,1.0313024842891219
AliStorage2019,11,no_remaining,8KB_to_1BDP_slowdown_p95,1.127533189310169
AliStorage2019,11,no_remaining,8KB_to_1BDP_slowdown_p99,1.2968866201276443
AliStorage2019,11,no_remaining,aggregate_goodput_gbps,171.83396030709307
AliStorage2019,11,no_remaining,completion_releases,0.0
AliStorage2019,11,no_remaining,completion_span_us,20053.205
AliStorage2019,11,no_remaining,grant_binding_rate_changes,2.0
AliStorage2019,11,no_remaining,grant_binding_updates,76.0
AliStorage2019,11,no_remaining,grant_bytes_sent,73602.0
AliStorage2019,11,no_remaining,grant_event_rate_changes,260.0
AliStorage2019,11,no_remaining,grants_received,783.0
AliStorage2019,11,no_remaining,grants_sent,783.0
AliStorage2019,11,no_remaining,gt_1MB_fct_us_mean,248.0917880794702
AliStorage2019,11,no_remaining,gt_1MB_fct_us_p95,497.595
AliStorage2019,11,no_remaining,gt_1MB_fct_us_p99,637.2065
AliStorage2019,11,no_remaining,gt_1MB_flow_count,151.0
AliStorage2019,11,no_remaining,gt_1MB_slowdown_mean,1.7988511207401638
AliStorage2019,11,no_remaining,gt_1MB_slowdown_p95,3.620689906075202
AliStorage2019,11,no_remaining,gt_1MB_slowdown_p99,4.002166221411459
AliStorage2019,11,no_remaining,guard_ack_interval_packets,8.0
AliStorage2019,11,no_remaining,guard_adaptive_grant_updates,0.0
AliStorage2019,11,no_remaining,guard_fixed_window,1.0
AliStorage2019,11,no_remaining,guard_grant_refresh_bdps,1.0
AliStorage2019,11,no_remaining,guard_long_acks_suppressed,299146.0
AliStorage2019,11,no_remaining,guard_min_share_fraction,0.0
AliStorage2019,11,no_remaining,guard_one_rtt_acks_suppressed,83733.0
AliStorage2019,11,no_remaining,guard_one_rtt_bypass_enabled,1.0
AliStorage2019,11,no_remaining,guard_one_rtt_bypass_feedbacks,9130.0
AliStorage2019,11,no_remaining,guard_one_rtt_bypass_flows,9130.0
AliStorage2019,11,no_remaining,guard_rebalance_events,7.0
AliStorage2019,11,no_remaining,guard_remaining_aware,0.0
AliStorage2019,11,no_remaining,guard_remaining_exponent,1.0
AliStorage2019,11,no_remaining,guard_remaining_refresh_events,0.0
AliStorage2019,11,no_remaining,guard_sender_srpt_enabled,1.0
AliStorage2019,11,no_remaining,guard_sender_srpt_forced_rr,80.0
AliStorage2019,11,no_remaining,guard_sender_srpt_non_rr,28412.0
AliStorage2019,11,no_remaining,guard_sender_srpt_selections,435617.0
AliStorage2019,11,no_remaining,guard_srpt_quantum_packets,64.0
AliStorage2019,11,no_remaining,guard_tail_bypass_bdps,8.0
AliStorage2019,11,no_remaining,guard_tail_bypass_enabled,1.0
AliStorage2019,11,no_remaining,guard_tail_bypass_feedbacks,24902.0
AliStorage2019,11,no_remaining,guard_tail_bypass_flows,593.0
AliStorage2019,11,no_remaining,hpcc_actual_rate_changes,217.0
AliStorage2019,11,no_remaining,hpcc_fast_computations,0.0
AliStorage2019,11,no_remaining,hpcc_feedback_updates,2762.0
AliStorage2019,11,no_remaining,hpcc_full_computations,679.0
AliStorage2019,11,no_remaining,hpcc_rate_updates_applied,679.0
AliStorage2019,11,no_remaining,hpcc_valid_feedback,784.0
AliStorage2019,11,no_remaining,int_hops_after_strip,58126.0
AliStorage2019,11,no_remaining,int_hops_before_strip,110864.0
AliStorage2019,11,no_remaining,int_records_stripped,52738.0
AliStorage2019,11,no_remaining,irn_nacks_generated,0.0
AliStorage2019,11,no_remaining,irn_nacks_received,0.0
AliStorage2019,11,no_remaining,irn_retransmit_bytes,0.0
AliStorage2019,11,no_remaining,irn_retransmit_packets,0.0
AliStorage2019,11,no_remaining,le_8KB_fct_us_mean,6.8234016160407
AliStorage2019,11,no_remaining,le_8KB_fct_us_p95,9.119
AliStorage2019,11,no_remaining,le_8KB_fct_us_p99,9.385720000000001
AliStorage2019,11,no_remaining,le_8KB_flow_count,6683.0
AliStorage2019,11,no_remaining,le_8KB_slowdown_mean,1.0086101104575576
AliStorage2019,11,no_remaining,le_8KB_slowdown_p95,1.0318605391982134
AliStorage2019,11,no_remaining,le_8KB_slowdown_p99,1.0671612373539552
AliStorage2019,11,no_remaining,long_to_small_slowdown_mean_ratio,1.7834950315182863
AliStorage2019,11,no_remaining,max_active_flows,4.0
AliStorage2019,11,no_remaining,overall_fct_us_mean,12.441663684048134
AliStorage2019,11,no_remaining,overall_fct_us_p95,15.792
AliStorage2019,11,no_remaining,overall_fct_us_p99,180.69130000000084
AliStorage2019,11,no_remaining,overall_flow_count,9723.0
AliStorage2019,11,no_remaining,overall_slowdown_mean,1.036562984178826
AliStorage2019,11,no_remaining,overall_slowdown_p95,1.109952118691549
AliStorage2019,11,no_remaining,overall_slowdown_p99,1.805700691473513
AliStorage2019,11,no_remaining,pfc_pause_events,0.0
AliStorage2019,11,no_remaining,pfc_resume_events,0.0
AliStorage2019,11,no_remaining,proactive_releases,593.0
AliStorage2019,11,no_remaining,queue_bytes_max,428370.0
AliStorage2019,11,no_remaining,queue_bytes_mean,3393.241
AliStorage2019,11,no_remaining,queue_bytes_p95,2180.0
AliStorage2019,11,no_remaining,queue_bytes_p99,120990.0
AliStorage2019,11,no_remaining,queue_sample_count,400020.0
AliStorage2019,11,no_remaining,reactive_binding_rate_changes,207.0
AliStorage2019,11,no_remaining,reactive_binding_updates,207.0
AliStorage2019,11,no_remaining,recovery_nacks_generated,0.0
AliStorage2019,11,no_remaining,recovery_nacks_received,0.0
AliStorage2019,11,no_remaining,registrations,593.0
AliStorage2019,11,no_remaining,selected_registrations,593.0
AliStorage2019,11,no_remaining,tie_binding_rate_changes,8.0
AliStorage2019,11,no_remaining,tie_binding_updates,396.0
AliStorage2019,11,no_remaining,timeout_recoveries,0.0
AliStorage2019,11,no_ack_coalescing,1BDP_to_1MB_fct_us_mean,50.291989655172415
AliStorage2019,11,no_ack_coalescing,1BDP_to_1MB_fct_us_p95,151.1867
AliStorage2019,11,no_ack_coalescing,1BDP_to_1MB_fct_us_p99,311.0003600000001
AliStorage2019,11,no_ack_coalescing,1BDP_to_1MB_flow_count,290.0
AliStorage2019,11,no_ack_coalescing,1BDP_to_1MB_slowdown_mean,1.2940046609714542
AliStorage2019,11,no_ack_coalescing,1BDP_to_1MB_slowdown_p95,2.1125789316654777
AliStorage2019,11,no_ack_coalescing,1BDP_to_1MB_slowdown_p99,3.4375086936118486
AliStorage2019,11,no_ack_coalescing,8KB_to_1BDP_fct_us_mean,8.908222777991536
AliStorage2019,11,no_ack_coalescing,8KB_to_1BDP_fct_us_p95,14.7153
AliStorage2019,11,no_ack_coalescing,8KB_to_1BDP_fct_us_p99,18.12948
AliStorage2019,11,no_ack_coalescing,8KB_to_1BDP_flow_count,2599.0
AliStorage2019,11,no_ack_coalescing,8KB_to_1BDP_slowdown_mean,1.0349365156252612
AliStorage2019,11,no_ack_coalescing,8KB_to_1BDP_slowdown_p95,1.1371484639790086
AliStorage2019,11,no_ack_coalescing,8KB_to_1BDP_slowdown_p99,1.278360174065735
AliStorage2019,11,no_ack_coalescing,aggregate_goodput_gbps,171.90445129858435
AliStorage2019,11,no_ack_coalescing,completion_releases,0.0
AliStorage2019,11,no_ack_coalescing,completion_span_us,20044.982
AliStorage2019,11,no_ack_coalescing,grant_binding_rate_changes,1.0
AliStorage2019,11,no_ack_coalescing,grant_binding_updates,80.0
AliStorage2019,11,no_ack_coalescing,grant_bytes_sent,515026.0
AliStorage2019,11,no_ack_coalescing,grant_event_rate_changes,1562.0
AliStorage2019,11,no_ack_coalescing,grants_received,5479.0
AliStorage2019,11,no_ack_coalescing,grants_sent,5479.0
AliStorage2019,11,no_ack_coalescing,gt_1MB_fct_us_mean,247.86913907284767
AliStorage2019,11,no_ack_coalescing,gt_1MB_fct_us_p95,534.6105
AliStorage2019,11,no_ack_coalescing,gt_1MB_fct_us_p99,663.5705
AliStorage2019,11,no_ack_coalescing,gt_1MB_flow_count,151.0
AliStorage2019,11,no_ack_coalescing,gt_1MB_slowdown_mean,1.7935155599228887
AliStorage2019,11,no_ack_coalescing,gt_1MB_slowdown_p95,3.6592889440395537
AliStorage2019,11,no_ack_coalescing,gt_1MB_slowdown_p99,4.264974413607094
AliStorage2019,11,no_ack_coalescing,guard_ack_interval_packets,1.0
AliStorage2019,11,no_ack_coalescing,guard_adaptive_grant_updates,0.0
AliStorage2019,11,no_ack_coalescing,guard_fixed_window,1.0
AliStorage2019,11,no_ack_coalescing,guard_grant_refresh_bdps,1.0
AliStorage2019,11,no_ack_coalescing,guard_long_acks_suppressed,0.0
AliStorage2019,11,no_ack_coalescing,guard_min_share_fraction,0.0
AliStorage2019,11,no_ack_coalescing,guard_one_rtt_acks_suppressed,83733.0
AliStorage2019,11,no_ack_coalescing,guard_one_rtt_bypass_enabled,1.0
AliStorage2019,11,no_ack_coalescing,guard_one_rtt_bypass_feedbacks,9130.0
AliStorage2019,11,no_ack_coalescing,guard_one_rtt_bypass_flows,9130.0
AliStorage2019,11,no_ack_coalescing,guard_rebalance_events,0.0
AliStorage2019,11,no_ack_coalescing,guard_remaining_aware,1.0
AliStorage2019,11,no_ack_coalescing,guard_remaining_exponent,1.0
AliStorage2019,11,no_ack_coalescing,guard_remaining_refresh_events,3948.0
AliStorage2019,11,no_ack_coalescing,guard_sender_srpt_enabled,1.0
AliStorage2019,11,no_ack_coalescing,guard_sender_srpt_forced_rr,188.0
AliStorage2019,11,no_ack_coalescing,guard_sender_srpt_non_rr,28835.0
AliStorage2019,11,no_ack_coalescing,guard_sender_srpt_selections,435617.0
AliStorage2019,11,no_ack_coalescing,guard_srpt_quantum_packets,64.0
AliStorage2019,11,no_ack_coalescing,guard_tail_bypass_bdps,8.0
AliStorage2019,11,no_ack_coalescing,guard_tail_bypass_enabled,1.0
AliStorage2019,11,no_ack_coalescing,guard_tail_bypass_feedbacks,195180.0
AliStorage2019,11,no_ack_coalescing,guard_tail_bypass_flows,593.0
