arm,metric,seed,value
lambda200,guard_remaining_refresh_events,47,2175.0
lambda200,guard_sender_srpt_enabled,47,1.0
lambda200,guard_sender_srpt_forced_rr,47,129.0
lambda200,guard_sender_srpt_non_rr,47,39168.0
lambda200,guard_sender_srpt_selections,47,244298.0
lambda200,guard_srpt_quantum_packets,47,64.0
lambda200,guard_tail_bypass_bdps,47,8.0
lambda200,guard_tail_bypass_enabled,47,1.0
lambda200,guard_tail_bypass_feedbacks,47,14152.0
lambda200,guard_tail_bypass_flows,47,363.0
lambda200,hpcc_actual_rate_changes,47,29.0
lambda200,hpcc_fast_computations,47,0.0
